Título_Inmueble,Dirección_Inmueble,Latitud,Longitud,Rubro,Nombre,Dirección,Lugar_Place_ID
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,Integraf Digital,"Juan Sebastián Bach, San Joaquín, San Joaquín",ChIJA1Jo4lXFYpYR8zKOyTDS9Pw
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,FDTCARGO,"Avenida Vicuña Mackenna 2935, Santiago, San Joaquín",ChIJbQpMOVbFYpYRkBF2rlJSrA0
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,Amsy Inversiones,"Avenida Vicuña Mackenna 2935, San Joaquín, San Joaquín",ChIJbQpMOVbFYpYRx-oUn0qHh1U
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,Viña Valdivieso S.A.,"Juan Mitjans 200, Macul, Macul",ChIJhS66x_jPYpYRej2-JS7WhRw
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,"Guardar Como (Sucursal Til Til), Macul","Til Til 2640, Macul, Macul",ChIJaXFTwP7PYpYRcWwR9rle3RU
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,restaurante,Macul,Macul,ChIJTZ7ECSXQYpYRGwubzqPUlPo
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Papeles Imac,"José Ananías 281, Macul",ChIJ95zYw_bPYpYRpgCyb0IHNXY
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Lucchetti Chile,"Avenida Vicuña Mackenna 2600, Macul, Macul",ChIJ9ZQAxFfFYpYRL6c4X0Y9dEo
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Chilepianos,"Al interior de ""Silentium, José Ananías 207, Macul",ChIJF2KkU7bPYpYRX1eoTVVvcjY
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Silentium,"José Ananías 207-A, Santiago, Macul",ChIJ--_-L__PYpYRl7BaY5NjqRI
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Salazar Israel - Vicuña Mackenna (Ventas/Servicio),"Avenida Vicuña Mackenna 3120, Macul, Macul",ChIJqeSmFWTFYpYRXwIfaHavh5w
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Chevrolet | Automotora Coseche Vicuña Mackenna,"Maipu, Avenida Vicuña Mackenna 3120, Santiago",ChIJe0xrHwDQYpYRwPFH2Jbm--I
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Tahg Chile S.A.,"AVENIDA VICUNA MACKENNA #3150, tienda T3 Esquina, José Ananías, Macul, Macul",ChIJ6Tm-V__PYpYR_UIHvljGAlQ
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,METRO RODRIGO DE ARAYA,"Diagonal Santa Elena 2747, A, San Joaquín",ChIJkelXKFHFYpYRX-AFxNBxYRo
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Modista: Hilados y Manualidades Textiles,"Til Til 2467, Macul, Macul",ChIJZZVizP7PYpYRzAopXQaVygQ
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Electel Ingeniería Ltda.,"Juan Sebastián Bach 66, San Joaquín, San Joaquín",ChIJ5VIdClbFYpYR-NGJgPLFbOg
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Pilares,"Avenida Vicuña Mackenna 3030, La Florida, Macul",ChIJSUTIA1bFYpYRFCcFMnNx_nI
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Vipertec,"José Ananías, Macul, Macul",ChIJMTy3oP7PYpYRLu2LFxZq3SM
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Woodfit Acoustics,"Til Til, Ñuñoa, Macul",ChIJZ01ftfnPYpYROZXL1LiGqKY
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Integraf Digital,"Juan Sebastián Bach, San Joaquín, San Joaquín",ChIJA1Jo4lXFYpYR8zKOyTDS9Pw
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,FDTCARGO,"Avenida Vicuña Mackenna 2935, Santiago, San Joaquín",ChIJbQpMOVbFYpYRkBF2rlJSrA0
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Amsy Inversiones,"Avenida Vicuña Mackenna 2935, San Joaquín, San Joaquín",ChIJbQpMOVbFYpYRx-oUn0qHh1U
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Viña Valdivieso S.A.,"Juan Mitjans 200, Macul, Macul",ChIJhS66x_jPYpYRej2-JS7WhRw
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,"Guardar Como (Sucursal Til Til), Macul","Til Til 2640, Macul, Macul",ChIJaXFTwP7PYpYRcWwR9rle3RU
Activa Juan Mitjans,"Juan Mitjans 135, Metro Rodrigo de Araya, Macul, RM (Metropolitana)",-33.47813550000001,-70.6201397,supermercado,Macul,Macul,ChIJTZ7ECSXQYpYRGwubzqPUlPo
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Casaideas,"Avenida Irarrázaval 2815, Ñuñoa, Ñuñoa",ChIJS8zRJZTPYpYRpfQy9IrIM8U
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Chilexpress Centro de Servicios,"Avenida Irarrázaval 2716, Ñuñoa",ChIJQd6-HZTPYpYRCgDRv32vz1A
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Comercial Schmidt,Chile,ChIJ7c4-zpXPYpYRDRqC4wObhpA
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Colloky Irarrázaval,"Avenida Irarrázaval 2796, Ñuñoa",ChIJT9eiKJTPYpYRxMZ2SHyjtxc
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Habitación en Departamento Compartido,"Avenida Irarrázaval, Ñuñoa",ChIJSYez15HPYpYRf1JY_27IeSE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Cervecería HBH,"Avenida Irarrázaval 3176, Santiago",ChIJr1o3Hr7PYpYRFRYrYapi6b0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Union de Amigos de los Animales,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJX7DFOnrFYpYRbZc4QxFyAIs
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,ECRGROUP®,"Los Tres Antonios 119, Santiago",ChIJK4yJFJTPYpYRObfEfBDWiHw
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Corporacion Humanas,"Avenida Irarrázaval, departamento 92, Ñuñoa",ChIJZcq90GjPYpYRSgd5hJvEzPk
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Jrp Ingenieria Y Construccion Limitada,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJ3bjpJZTPYpYRvyOHPUnroww
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Inmopropiedades,"Avenida Irarrázaval 3054, Ñuñoa, Ñuñoa",ChIJSUVx6ZXPYpYRvdfM1FjqXiE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Kayser,"Avenida Irarrázaval 2806, Ñuñoa, Ñuñoa",ChIJSyuhw93OYpYR1YLm-AqjJ3c
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Bata,"Avenida Irarrázaval 3078, Santiago, Ñuñoa",ChIJ_3ce7JXPYpYReTUrlSmISok
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,"PROBELL Chile - sillones, lavapelos, muebles y sillones de peluqueria, salon y barberia. Showroom","Avenida Irarrázaval 3054, L 407 B, Ñuñoa, Santiago",ChIJHy906ZXPYpYRRSuWQwn9WCE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Alfombras Viena,"Avenida Irarrázaval 3020, Ñuñoa",ChIJFwf_wpXPYpYR8oz20KotSD0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Ascot Contadores Asociados Ltda.,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJTbjpJZTPYpYRC01PGIXjbP0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Comercial Integra System Limitada,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJ3bjpJZTPYpYRvAmJ4ARhJ7w
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Casa del Enfermo Ortomed,"Avenida Irarrázaval 3063, Ñuñoa",ChIJ67df7JXPYpYRX6mL2tnRglw
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,restaurante,Ñuñoa,Ñuñoa,ChIJ6TZN_JTPYpYRRVH-3xZvjZU
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Casaideas,"Avenida Irarrázaval 2815, Ñuñoa, Ñuñoa",ChIJS8zRJZTPYpYRpfQy9IrIM8U
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Chilexpress Centro de Servicios,"Avenida Irarrázaval 2716, Ñuñoa",ChIJQd6-HZTPYpYRCgDRv32vz1A
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Comercial Schmidt,Chile,ChIJ7c4-zpXPYpYRDRqC4wObhpA
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Colloky Irarrázaval,"Avenida Irarrázaval 2796, Ñuñoa",ChIJT9eiKJTPYpYRxMZ2SHyjtxc
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Habitación en Departamento Compartido,"Avenida Irarrázaval, Ñuñoa",ChIJSYez15HPYpYRf1JY_27IeSE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Cervecería HBH,"Avenida Irarrázaval 3176, Santiago",ChIJr1o3Hr7PYpYRFRYrYapi6b0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Union de Amigos de los Animales,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJX7DFOnrFYpYRbZc4QxFyAIs
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,ECRGROUP®,"Los Tres Antonios 119, Santiago",ChIJK4yJFJTPYpYRObfEfBDWiHw
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Corporacion Humanas,"Avenida Irarrázaval, departamento 92, Ñuñoa",ChIJZcq90GjPYpYRSgd5hJvEzPk
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Jrp Ingenieria Y Construccion Limitada,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJ3bjpJZTPYpYRvyOHPUnroww
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Inmopropiedades,"Avenida Irarrázaval 3054, Ñuñoa, Ñuñoa",ChIJSUVx6ZXPYpYRvdfM1FjqXiE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Kayser,"Avenida Irarrázaval 2806, Ñuñoa, Ñuñoa",ChIJSyuhw93OYpYR1YLm-AqjJ3c
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Bata,"Avenida Irarrázaval 3078, Santiago, Ñuñoa",ChIJ_3ce7JXPYpYReTUrlSmISok
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,"PROBELL Chile - sillones, lavapelos, muebles y sillones de peluqueria, salon y barberia. Showroom","Avenida Irarrázaval 3054, L 407 B, Ñuñoa, Santiago",ChIJHy906ZXPYpYRRSuWQwn9WCE
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Alfombras Viena,"Avenida Irarrázaval 3020, Ñuñoa",ChIJFwf_wpXPYpYR8oz20KotSD0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Ascot Contadores Asociados Ltda.,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJTbjpJZTPYpYRC01PGIXjbP0
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Comercial Integra System Limitada,"Avenida Irarrázaval 2821, Ñuñoa, Ñuñoa",ChIJ3bjpJZTPYpYRvAmJ4ARhJ7w
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Casa del Enfermo Ortomed,"Avenida Irarrázaval 3063, Ñuñoa",ChIJ67df7JXPYpYRX6mL2tnRglw
Arriendo Depto a pasos del Metro Chile-España en Ñuñoa,"Av. Irarrázaval 2899, Plaza Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.454736,-70.60083209999999,supermercado,Ñuñoa,Ñuñoa,ChIJ6TZN_JTPYpYRRVH-3xZvjZU
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Centro Médico y Dental RedSalud Ñuñoa,"Avenida Irarrázaval 2305, Santiago",ChIJn4BLmZHPYpYR-iECV2R5Wtc
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,PADIC - Driving School,"Antonio Varas 2822, Ñuñoa, Ñuñoa",ChIJVbTVz5HPYpYR9NiS5omC1dM
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Clínica Renacer,"Capitán Orella 2404, Ñuñoa, Ñuñoa",ChIJDSkaOpHPYpYRlYbWB9q60pk
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Golfo di Napoli Trattoria e Pizzeria,"Dublé Almeyda 2435, Ñuñoa",ChIJr36Cb5HPYpYRU1FKmVaopmU
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Hotel Managua,"Managua 2179, Ñuñoa, Ñuñoa",ChIJK7dwNpDPYpYRP-ELF_dfrYc
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Public services Ñuñoa,"Avenida Irarrázaval 2434, Ñuñoa, Ñuñoa",ChIJccsxb5HPYpYRAkVq43rKZiQ
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Soc Comercial Friul Trade Chile Limitada,"Capitán Orella 2304, Ñuñoa, Ñuñoa",ChIJDSkaOpHPYpYRgRIDa9QuZXw
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Transve S.A.,Chile,ChIJQeCBq5HPYpYRE2zwRYaSo6U
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Comercializadora De Articulos Deportivos Shikan Limitada,"Avenida Pedro de Valdivia 3462, Ñuñoa",ChIJq9a1WZHPYpYROH6yLKWuoUg
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Lumni Chile,"Avenida Irarrázaval 2401, Santiago, Ñuñoa",ChIJVyfBvmvPYpYR4UZokWJoJmU
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Comercial Mundo Tarjetas,"Avenida Irarrázaval 2401, Of. 710, Ñuñoa, Santiago",ChIJz0mZn2LFYpYR6VUQaeSe_h8
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Kia Grass & Arueste - Ñuñoa,"Avenida Irarrázaval 2330, Ñuñoa",ChIJhdU9dJHPYpYRzo8Zn6jeeYw
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Accounting Tax Chile SPA,"Avenida Irarrázaval 2150, Ñuñoa, Ñuñoa",ChIJ-UdlyNrDYpYRrnHhbj2m_BI
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Unifilm Chile,"Capitán Orella 2217, Ñuñoa",ChIJWf5gqZHPYpYRyuy9cLEwfjg
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Farmacias Ahumada - SAFE,"Avenida Campos de Deportes 156, Ñuñoa",ChIJ3Tv6-ZHPYpYRSqU7ef8Lf7Y
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Clínica Dental Uno Salud,"Av. Irarrázaval 2401 , Ñuñoa, Santiago",ChIJmbk4cJHPYpYRvI5_UhMVKQo
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Gimnasio Smart Fit - Irarrázaval,"Avenida Irarrázaval 2401, Ñuñoa",ChIJmbk4cJHPYpYR57BNaf4V4XE
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Saludent,"Avenida Irarrázaval 2401, Ñuñoa",ChIJ5WzIOqLFYpYR5oja-dx71Rg
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,restaurante,Ñuñoa,Ñuñoa,ChIJ6TZN_JTPYpYRRVH-3xZvjZU
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,Centro Médico y Dental RedSalud Ñuñoa,"Avenida Irarrázaval 2305, Santiago",ChIJn4BLmZHPYpYR-iECV2R5Wtc
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,PADIC - Driving School,"Antonio Varas 2822, Ñuñoa, Ñuñoa",ChIJVbTVz5HPYpYR9NiS5omC1dM
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,Clínica Renacer,"Capitán Orella 2404, Ñuñoa, Ñuñoa",ChIJDSkaOpHPYpYRlYbWB9q60pk
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,Golfo di Napoli Trattoria e Pizzeria,"Dublé Almeyda 2435, Ñuñoa",ChIJr36Cb5HPYpYRU1FKmVaopmU
INSITU Irarrázaval,"Avenida Irarrázaval 2250, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)",-33.4537121,-70.6075977,supermercado,Hotel Managua,"Managua 2179, Ñuñoa, Ñuñoa",ChIJK7dwNpDPYpYRP-ELF_dfrYc
